Address,FirstDraw
50XX N RAVENSWOOD AVE,< 1
50XX N RAVENSWOOD AVE,< 1
50XX N RAVENSWOOD AVE,2.2
50XX N RAVENSWOOD AVE,1.3
50XX N RAVENSWOOD AVE,1.5
50XX N RAVENSWOOD AVE,<0.5
50XX N RIDGEWAY AVE,< 1
50XX N RIDGEWAY AVE,3.8
50XX N RIDGEWAY AVE,6.4
50XX N RIDGEWAY AVE,3.5
50XX N RIDGEWAY AVE,3
50XX N RUTHERFORD AVE,2.9
50XX N RUTHERFORD AVE,6.2
50XX N SAINT LOUIS AVE,2.9
50XX N SAINT LOUIS AVE,8.4
50XX N SAWYER AVE,< 1
50XX N SAWYER AVE,1.4
50XX N SAWYER AVE,2
50XX N SAWYER AVE,< 1
50XX N SAWYER AVE,0.7
50XX N SAWYER AVE,<0.5
50XX N SAYRE AVE,< 1
50XX N SAYRE AVE,3.3
50XX N SAYRE AVE,1.2
50XX N SAYRE AVE,16
50XX N SAYRE AVE,See Follow-Up Sequential Sampling Table for Results
50XX N SAYRE AVE,16
50XX N SAYRE AVE,1.7
50XX N SHERIDAN RD,< 1
50XX N SHERIDAN RD,< 1
50XX N SHERIDAN RD,< 1
50XX N SHERIDAN RD,<0.5
50XX N SHERIDAN RD,<0.5
50XX N SHERIDAN RD,<0.5
50XX N ST LOUIS,See Follow-Up Sequential Sampling Table for Results
50XX N ST LOUIS,8.4
50XX N ST LOUIS AVE,11
50XX N TRIPP AVE,1.6
50XX N TRIPP AVE,2.2
50XX N TRIPP AVE,3.8
50XX N TRIPP AVE,3
50XX N WINCHESTER AVE,< 1
50XX N WINCHESTER AVE,< 1
50XX N WINCHESTER AVE,< 1
50XX N WINCHESTER AVE,<1.0
50XX N WINCHESTER AVE,<0.5
50XX N Winthrop Ave,<0.5
50XX N WOLCOTT AVE,< 1
50XX N WOLCOTT AVE,<0.5
50XX S ARTESIAN AVE,8.9
50XX S BLACKSTONE AVE,< 1
50XX S BLACKSTONE AVE,< 1
50XX S BLACKSTONE AVE,<0.5
50XX S BLACKSTONE AVE,<0.5
50XX S CARPENTER ST,< 1
50XX S CARPENTER ST,1.2
50XX S CARPENTER ST,0.6
50XX S DORCHESTER AVE,< 1
50XX S DORCHESTER AVE,< 1
50XX S DORCHESTER AVE,< 1
50XX S EAST END AVE,< 1
50XX S EAST END AVE,< 1
50XX S EAST END AVE,< 1
50XX S EAST END AVE,1.2
50XX S EAST END AVE,<0.5
50XX S EAST END AVE,<0.5
50XX S HERMITAGE AVE,< 1
50XX S HERMITAGE AVE,5.2
50XX S INDIANA AVE,<0.5
50XX S KEATING AVE,6
50XX S KEDVALE AVE,7
50XX S KEDVALE AVE,7.6
50XX S KEELER AVE,2.6
50XX S KILDARE AVE,9.6
50XX S KILPATRICK AVE,2.2
50XX S KILPATRICK AVE,6.3
50XX S KNOX AVE,< 1
50XX S KOSTNER AVE,2.5
50XX S LA CROSSE AVE,6
50XX S LA CROSSE AVE,2.8
50XX S LAKE SHORE DR,< 1
50XX S LAKE SHORE DR,< 1
50XX S LAPORTE AVE,7.2
50XX S LAPORTE AVE,7.2
50XX S LAPORTE AVE,See Follow-Up Sequential Sampling Table for Results
50XX S LARAMIE AVE,2.2
50XX S LAVERGNE AVE,3.2
50XX S LAWLER AVE,2.4
50XX S LAWLER AVE,11
50XX S LAWLER AVE,3.1
50XX S LAWLER AVE,2.7
50XX S LAWNDALE AVE,2
50XX S LEAMINGTON AVE,11
50XX S LEAMINGTON AVE,3
50XX S LEAMINGTON AVE,3.7
50XX S LEAMINGTON AVE,1.7
50XX S LEAMINGTON AVE,1.6
50XX S LECLAIRE AVE,1.7
50XX S LECLAIRE AVE,4
50XX S LOOMIS BLVD,7.4
50XX S LOOMIS BLVD,5.4
50XX S MARSHFIELD AVE,1.2
50XX S MAY ST,2.5
50XX S MICHIGAN AVE,3.3
50XX S PAULINA ST,1.9
50XX S PAULINA ST,5
50XX S PAULINA ST,0.8
50XX S RACINE AVE,< 1
50XX S ROCKWELL ST,1.1
50XX S ROCKWELL ST,3
50XX S SEELEY AVE,1.4
50XX S SEELEY AVE,1.3
50XX S SPAULDING AVE,<1.0
50XX S TRIPP AVE,2.9
50XX S WASHTENAW,17.4
50XX S WASHTENAW,26.8
50XX S WASHTENAW AVE,1.9
50XX S Washtenaw Ave,8.2
50XX S WASHTENAW**,See Follow-Up Sequential Sampling Table for Results
50XX S WASHTENAW**,26.8
50XX S WASHTENAW**,17.4
50XX S WESTERN BLVD,2.5
50XX S WOODLAWN AVE,< 1
50XX S WOODLAWN AVE,< 1
50XX S WOODLAWN AVE,< 1
50XX S WOODLAWN AVE,< 1
50XX S WOODLAWN AVE,<0.5
50XX W 47TH ST,< 1
50XX W 64TH PL,1.4
50XX W ADAMS ST,2
50XX W ADAMS ST,3
50XX W ADAMS ST,1.8
50XX W ADDISON ST,2.8
50XX W AGATITE AVE,< 1
50XX W AGATITE AVE,3.1
50XX W AINSLIE ST,4.3
50XX W AINSLIE ST,3.7
50XX W AINSLIE ST,7.5
50XX W AINSLIE ST,4.2
50XX W ALTGELD ST,5.6
50XX W ALTGELD ST,4.9
50XX W ALTGELD ST,3
50XX W ARGYLE ST,4.1
50XX W ARGYLE ST,2.1
50XX W ARGYLE ST,1.9
50XX W ARGYLE ST,1.8
50XX W BALMORAL AVE,1.5
50XX W BALMORAL AVE,11
50XX W BERENICE AVE,2.2
50XX W BERTEAU AVE,< 1
50XX W BERTEAU AVE,< 1
50XX W BERTEAU AVE,1.8
50XX W BERTEAU AVE,1.2
50XX W BERTEAU AVE,6
50XX W BERTEAU AVE,See Follow-Up Sequential Sampling Table for Results
50XX W BERTEAU AVE,6
50XX W BERWYN AVE,2.4
50XX W BERWYN AVE,4
50XX W BLOOMINGDALE AVE,< 1
50XX W BLOOMINGDALE AVE,1.3
50XX W BYRON ST,3
50XX W BYRON ST,1.3
50XX W BYRON ST,< 1
50XX W BYRON ST,1.4
50XX W BYRON ST,6
50XX W BYRON ST,1.5
50XX W CARMEN AVE,< 1
50XX W CARMEN AVE,< 1
50XX W CARMEN AVE,2.6
50XX W CATALPA AVE,6.4
50XX W CORNELIA AVE,1.9
50XX W CORNELIA AVE,1.1
50XX W CORNELIA AVE,2.2
50XX W CORNELIA AVE,1.8
50XX W CORNELIA AVE,See Follow-Up Sequential Sampling Table for Results
50XX W CORNELIA AVE,1.8
50XX W CRYSTAL ST,< 1
50XX W CRYSTAL ST,7.1
50XX W DAKIN ST,4.6
50XX W DAKIN ST,1.4
50XX W DAKIN ST,1.6
50XX W DAKIN ST,< 1
50XX W DAKIN ST,<1
50XX W DAKIN ST,See Follow-Up Sequential Sampling Table for Results
50XX W DAKIN ST,5.5
50XX W DEMING PL,2.1
50XX W DEMING PL,2.7
50XX W DEVON AVE,4.3
50XX W DRUMMOND PL,< 1
50XX W EDDY ST,3
50XX W ERIE ST,3.6
50XX W FLETCHER,See Follow-Up Sequential Sampling Table for Results
50XX W FLETCHER,5.6
50XX W FLETCHER ST,5.6
50XX W FLETCHER ST,3.4
50XX W Fullerton Ave,<0.5
50XX W FULLERTON AVE,0.5
50XX W FULTON ST,2.9
50XX W GLADYS AVE,1.6
50XX W GRACE ST,3.6
50XX W GRACE ST,9
50XX W GRACE ST,3.3
50XX W GRACE ST,5.9
50XX W GRACE ST,1.6
50XX W GUNNISON ST,< 1
50XX W GUNNISON ST,2
50XX W GUNNISON ST,2.1
50XX W HENDERSON ST,5.1
50XX W HENDERSON ST,3.9
50XX W HUTCHINSON ST,3.2
50XX W HUTCHINSON ST,See Follow-Up Sequential Sampling Table for Results
50XX W HUTCHINSON ST,4.8
50XX W HUTCHINSON ST,5.3
50XX W HUTCHINSON ST,5.3
50XX W JACKSON BLVD,2.6
50XX W JACKSON BLVD,< 1
50XX W LAWRENCE AVE,0.8
50XX W MONROE ST,2.3
50XX W MONROE ST,2.4
50XX W MONTANA ST,1.5
50XX W MONTANA ST,1.3
50XX W NELSON ST,3
50XX W NEWPORT AVE,5.3
50XX W NEWPORT AVE,1.7
50XX W NEWPORT AVE,5.3
50XX W NEWPORT AVE,See Follow-Up Sequential Sampling Table for Results
50XX W OAKDALE AVE,3
50XX W OAKDALE AVE,7.1
50XX W OAKDALE AVE,See Follow-Up Sequential Sampling Table for Results
50XX W PARKER AVE,1.9
50XX W PARKER AVE,2.4
50XX W PARKER AVE,1.4
50XX W PARKER AVE,1.4
50XX W PATTERSON AVE,4.5
50XX W PATTERSON AVE,1.9
50XX W PATTERSON AVE,1.8
50XX W PATTERSON AVE,5.5
50XX W PENSACOLA AVE,6.3
50XX W QUINCY ST,< 1
50XX W QUINCY ST,<0.5
50XX W ROSCOE ST,2.5
50XX W ROSCOE ST,2.1
50XX W ROSCOE ST,3.6
50XX W ROSCOE ST,1.1
50XX W ROSCOE ST,8.2
50XX W SCHUBERT AVE,1.1
50XX W SCHUBERT AVE,4.5
50XX W SCHUBERT AVE,3.4
50XX W STRONG ST,3.1
50XX W STRONG ST,1
50XX W STRONG ST,1.7
50XX W STRONG ST,3.1
50XX W STRONG ST,< 1
50XX W STRONG ST,3.8
50XX W STRONG ST,15
50XX W STRONG ST,See Follow-Up Sequential Sampling Table for Results
50XX W STRONG ST,15
50XX W SUNNYSIDE AVE,1.1
50XX W SUNNYSIDE AVE,1.3
50XX W SUPERIOR ST,1.4
50XX W SUPERIOR ST,1.7
50XX W SUPERIOR ST,3.4
50XX W SUPERIOR ST,1.4
50XX W SUPERIOR ST,12
50XX W VAN BUREN ST,1.5
50XX W WARWICK AVE,2.6
50XX W WARWICK AVE,2.8
50XX W WARWICK AVE,< 1
50XX W WARWICK AVE,1.5
50XX W WARWICK AVE,2.2
50XX W WASHINGTON BLVD,3.7
50XX W WAVELAND AVE,3.5
50XX W WAVELAND AVE,3.9
50XX W WAVELAND AVE,See Follow-Up Sequential Sampling Table for Results
50XX W WAVELAND AVE,<1.0
50XX W WAVELAND AVE,3.7
50XX W WELLINGTON AVE,26
50XX W WELLINGTON AVE,See Follow-Up Sequential Sampling Table for Results
50XX W WELLINGTON AVE,26
50XX W WEST END AVE,<0.5
50XX W WILSON AVE,1.2
50XX W WILSON AVE,3.3
50XX W WILSON AVE,4.4
50XX W WILSON ST,2.3
50XX W WINDSOR AVE,10
50XX W WINDSOR AVE,1
50XX W WINDSOR AVE,1.1
50XX W WINDSOR AVE,5.7
50XX W WINDSOR AVE,5.6
50XX W WINNEMAC AVE,5.1
50XX W WINNEMAC AVE,6.8
50XX W WINONA,See Follow-Up Sequential Sampling Table for Results
50XX W WINONA,3.2
50XX W WINONA ST,1.8
50XX W WINONA ST,3.2
50XX W WOLFRAM ST,2
50XX W WRIGHTWOOD AVE,1.3
50XX W WRIGHTWOOD AVE,3.3
50XX W WRIGHTWOOD AVE,1.7
50XX W WRIGHTWOOD AVE,2.5
51XX N ALBANY AVE,<0.5
51XX N ASHLAND AVE,< 1
51XX N ASHLAND AVE,1.3
51XX N ASHLAND AVE,< 1
51XX N ASHLAND AVE,< 1
51XX N ASHLAND AVE,< 1
51XX N ASHLAND AVE,1.2
51XX N AUSTIN AVE,1.8
51XX N AUSTIN AVE,7
51XX N AUSTIN AVE,2.3
51XX N AVERS AVE,< 1
51XX N BERNARD,See Follow-Up Sequential Sampling Table for Results
51XX N BERNARD ST,6.5
51XX N BERNARD ST,< 1
51XX N BERNARD ST,2.8
51XX N BERNARD ST,6.9
51XX N BERNARD ST,Customer declined further testing
51XX N BERNARD ST,3.7
51XX N CENTRAL PARK AVE,< 1
51XX N CENTRAL PARK AVE,1.1
51XX N CENTRAL PARK AVE,1.7
51XX N CENTRAL PARK AVE,62
51XX N CENTRAL PARK AVE,See Follow-Up Sequential Sampling Table for Results
51XX N CLAREMONT AVE,< 1
51XX N CLAREMONT AVE,1.5
51XX N CLAREMONT AVE,2.9
51XX N DAMEN AVE,<0.5
51XX N DRAKE AVE,4.7
51XX N DRAKE AVE,5.3
51XX N DRAKE AVE,9.6
51XX N DRAKE AVE,See Follow-Up Sequential Sampling Table for Results
51XX N DRAKE AVE,3.7
51XX N DRAKE AVE,9.6
51XX N DRAKE AVE,0.6
51XX N EAST RIVER RD,1.1
51XX N EAST RIVER RD,1
51XX N GLENWOOD AVE,< 1
51XX N HAMLIN AVE,4.4
51XX N HAMLIN AVE,5.8
51XX N KEATING AVE,1.2
51XX N KEELER AVE,1.3
51XX N KEELER AVE,2.8
51XX N KEELER AVE,3.7
51XX N KENMORE AVE,< 1
51XX N KENMORE AVE,<0.5
51XX N KENNETH AVE,6
51XX N KENNETH AVE,17
51XX N KENNETH AVE,See Follow-Up Sequential Sampling Table for Results
51XX N KENNETH AVE,17
51XX N KENTON AVE,1.9
51XX N KILBOURN AVE,< 1
51XX N KILBOURN AVE,5.3
51XX N KILBOURN AVE,< 1
51XX N KILBOURN AVE,4.6
51XX N KILBOURN AVE,4
51XX N KILDARE AVE,< 1
51XX N KILDARE AVE,4.6
51XX N KILDARE AVE,< 1
51XX N KILDARE AVE,1.9
51XX N KILDARE AVE,<0.5
51XX N KOLMAR AVE,2
51XX N KOLMAR AVE,< 1
51XX N KOLMAR AVE,3.1
51XX N KOLMAR AVE,3.1
51XX N KOSTNER AVE,8.4
51XX N KOSTNER AVE,2.1
51XX N LA CROSSE AVE,4
51XX N LA CROSSE AVE,5.7
51XX N LEAVITT ST,< 1
51XX N LEAVITT ST,1.3
51XX N LINCOLN AVE,< 1
51XX N LINCOLN AVE,< 1
51XX N LONG AVE,1.6
51XX N LOTUS AVE,1.6
51XX N LOTUS AVE,3.2
51XX N LOVEJOY AVE,< 1
51XX N LOVEJOY AVE,2.3
51XX N LOWELL AVE,5
51XX N LOWELL AVE,1.2
51XX N LOWELL AVE,4
51XX N LOWELL AVE,1.8
51XX N MAJOR AVE,2.1
51XX N MANGO AVE,1.5
51XX N MARINE DR,< 1
51XX N MARMORA AVE,2.8
51XX N MARMORA AVE,1.1
51XX N MASON AVE,2.4
51XX N MASON AVE,4.1
51XX N MASON AVE,0.7
51XX N MEADE AVE,< 1
51XX N MEADE AVE,1.9
51XX N MENARD AVE,6.5
51XX N MENARD AVE,See Follow-Up Sequential Sampling Table for Results
51XX N MENARD AVE,6.5
51XX N MENARD AVE,4.2
51XX N MENARD AVE,See Follow-Up Sequential Sampling Table for Results
51XX N MERRIMAC AVE,1.8
51XX N MOBILE AVE,5.1
51XX N MOBILE AVE,2.7
51XX N MOBILE AVE,2.1
51XX N MONITOR AVE,5.2
51XX N MONITOR AVE,3.6
51XX N MONTICELLO AVE,< 1
51XX N MONTICELLO AVE,4.3
51XX N MONTICELLO AVE,11
51XX N MONTICELLO AVE,See Follow-Up Sequential Sampling Table for Results
51XX N MONTICELLO AVE,11
51XX N MONTICELLO AVE,4.8
51XX N MULLIGAN AVE,< 1
51XX N MULLIGAN AVE,< 1
51XX N MULLIGAN AVE,3.6
51XX N Mulligan Ave,1.7
51XX N Mulligan Ave,1
51XX N NASHVILLE AVE,3.6
51XX N NASHVILLE AVE,< 1
51XX N NASHVILLE AVE,9.3
51XX N NATOMA AVE,See Follow-Up Sequential Sampling Table for Results
51XX N NATOMA AVE,2.6
51XX N NATOMA AVE,1.6
51XX N NATOMA AVE,3.5
51XX N NEENAH AVE,3.3
51XX N NEVA AVE,8.9
51XX N NEVA AVE,18
51XX N NEVA AVE,See Follow-Up Sequential Sampling Table for Results
51XX N NEVA AVE,18
51XX N NEW ENGLAND AVE,3.2
51XX N NEW ENGLAND AVE,3.4
51XX N NEW ENGLAND AVE,5.3
51XX N NEW ENGLAND AVE,2.8
51XX N NEW ENGLAND AVE,4.2
51XX N NEWCASTLE,See Follow-Up Sequential Sampling Table for Results
51XX N NEWCASTLE AVE,3
51XX N NEWCASTLE AVE,2.7
51XX N Newcastle Ave,13
51XX N NEWLAND AVE,2.2
51XX N NEWLAND AVE,6.4
51XX N NEWLAND AVE,4.2
51XX N NEWLAND AVE,2.2
51XX N NEWLAND AVE,4.4
51XX N NORDICA AVE,2.8
51XX N NORDICA AVE,3.1
51XX N NORDICA AVE,< 1
51XX N NORDICA AVE,170
51XX N NORDICA AVE,Customer declined further testing
51XX N NORDICA AVE,<1.0
51XX N NORMANDY AVE,3.9
51XX N NORMANDY AVE,6.9
51XX N NORMANDY AVE,See Follow-Up Sequential Sampling Table for Results
51XX N NORMANDY AVE,3
51XX N NORMANDY AVE,3
51XX N NOTTINGHAM AVE,7.9
51XX N OAK PARK AVE,2
51XX N OAK PARK AVE,3
51XX N OAK PARK AVE,4.5
51XX N Oak Park Ave,2.7
51XX N OAKLEY AVE,3.86
51XX N OAKLEY AVE,3.81
51XX N OAKLEY AVE,1.5
51XX N OAKLEY AVE,< 1
51XX N OAKLEY AVE,3.6
51XX N OAKLEY AVE,See Follow-Up Sequential Sampling Table for Results
51XX N OAKLEY AVE,<1.0
51XX N OAKLEY AVE,16
51XX N OAKLEY AVE,16
51XX N RAVENSWOOD AVE,3.1
51XX N RUTHERFORD AVE,3.7
51XX N RUTHERFORD AVE,5
51XX N RUTHERFORD AVE,5.2
51XX N SAINT LOUIS AVE,4
51XX N SAYRE AVE,5.5
51XX N SAYRE AVE,See Follow-Up Sequential Sampling Table for Results
51XX N SAYRE AVE,5.5
51XX N SHERIDAN RD,1
51XX N ST LOUIS AVE,1.1
51XX N ST LOUIS AVE,7.3
51XX N ST LOUIS AVE,1.9
51XX N TRIPP AVE,2.8
51XX N TRIPP AVE,3
51XX N TROY ST,4.5
51XX N TROY ST,< 1
51XX N TROY ST,3.3
51XX N WESTERN AVE,< 1
51XX N WESTERN AVE,<0.5
51XX N WINCHESTER AVE,< 1
51XX N WINCHESTER AVE,< 1
51XX N WINCHESTER AVE,<0.5
51XX N Winthrop Ave,<1.0
51XX N WOLCOTT AVE,< 1
51XX N WOLCOTT AVE,2.1
51XX N WOLCOTT AVE,< 1
51XX N WOLCOTT AVE,< 1
51XX N WOLCOTT AVE,1.5
51XX S ALBANY,See Follow-Up Sequential Sampling Table for Results
51XX S ALBANY AVE,26
51XX S ALBANY AVE,26
51XX S ALBANY AVE,830
51XX S ALBANY AVE,9.4
51XX S AVERS AVE,3.7
51XX S BLACKSTONE AVE,< 1
51XX S BLACKSTONE AVE,< 1
51XX S BLACKSTONE AVE,4.8
51XX S BLACKSTONE AVE,1.8
51XX S CALIFORNIA AVE,1.1
51XX S CALIFORNIA AVE,1.8
51XX S CALIFORNIA AVE,1.5
51XX S CHRISTIANA AVE,6.2
51XX S CORNELL AVE,2.1
51XX S CORNELL AVE,0.5
51XX S DORCHESTER AVE,5.1
51XX S DORCHESTER AVE,2.9
51XX S DORCHESTER AVE,< 1
51XX S DORCHESTER AVE,2.5
51XX S DORCHESTER AVE,4.1
51XX S ELLIS AVE,1.6
51XX S ELLIS AVE,<0.5
51XX S ELLIS AVE,<0.5
51XX S FRANCISCO AVE,4.4
51XX S FRANCISCO AVE,< 1
51XX S FRANCISCO AVE,1.6
51XX S GREENWOOD AVE,<1.0
51XX S GREENWOOD AVE,<1.0
51XX S GREENWOOD AVE,<0.5
51XX S Greenwood Ave,<0.5
51XX S HALSTED ST,2
51XX S HAMLIN AVE,4.3
51XX S HARPER AVE,< 1
51XX S HARPER AVE,< 1
51XX S HARPER AVE,< 1
51XX S HARPER AVE,<0.5
51XX S HERMITAGE AVE,2.8
51XX S HOMAN AVE,7.9
51XX S HOMAN AVE,2.2
51XX S HOMAN AVE,2.4
51XX S HYDE PARK BLVD,< 1
51XX S HYDE PARK BLVD,1.6
51XX S HYDE PARK BLVD,2.1
51XX S HYDE PARK BLVD,1.2
51XX S HYDE PARK BLVD,0.9
51XX S HYDE PARK BLVD,<1.0
51XX S INDIANA AVE,2.8
51XX S INGLESIDE AVE,< 1
51XX S INGLESIDE AVE,< 1
51XX S INGLESIDE AVE,< 1
51XX S JUSTINE ST,3.5
51XX S KEATING AVE,< 1
51XX S KEATING AVE,3.8
51XX S KEELER AVE,1.3
51XX S KEELER AVE,1.8
51XX S KEELER AVE,1.1
51XX S KEELER AVE,1.8
51XX S KEELER AVE,1.3
51XX S KEELER AVE,4.1
51XX S KENWOOD AVE,< 1
51XX S KENWOOD AVE,< 1
51XX S KENWOOD AVE,< 1
51XX S KENWOOD AVE,< 1
51XX S KENWOOD AVE,< 1
51XX S KENWOOD AVE,0.9
51XX S KENWOOD AVE,<0.5
51XX S KENWOOD AVE,<0.5
51XX S KIMBARK AVE,< 1
51XX S KIMBARK AVE,2.8
51XX S KIMBARK AVE,3.1
51XX S KIMBARK AVE,< 1
51XX S KIMBARK AVE,< 1
51XX S KIMBARK AVE,< 1
51XX S KIMBARK AVE,0.6
51XX S KOLIN AVE,2.6
51XX S KOLIN AVE,< 1
51XX S LA CROSSE AVE,1.6
51XX S LAPORTE AVE,3.3
51XX S LAPORTE AVE,2.3
51XX S LARAMIE AVE,2
51XX S LAWLER AVE,2.1
51XX S LAWLER AVE,5
51XX S LAWLER AVE,5
51XX S LAWLER AVE,See Follow-Up Sequential Sampling Table for Results
51XX S LAWLER AVE,6.3
51XX S LAWLER AVE,1.1
51XX S LAWNDALE AVE,14
51XX S LAWNDALE AVE,See Follow-Up Sequential Sampling Table for Results
51XX S LEAMINGTON AVE,5
51XX S LEAMINGTON AVE,4.1
51XX S LECLAIRE AVE,1.8
51XX S LINDER AVE,4.5
51XX S LOCKWOOD AVE,11
51XX S LONG AVE,2.5
51XX S LONG AVE,2.6
51XX S LONG AVE,5.5
51XX S LONG AVE,<0.5
51XX S LOOMIS BLVD,8.4
51XX S LOOMIS BLVD,See Follow-Up Sequential Sampling Table for Results
51XX S LOOMIS BLVD,8.4
51XX S LOREL AVE,9.7
51XX S LOREL AVE,6.3
51XX S LUNA AVE,100
51XX S LUNA AVE,See Follow-Up Sequential Sampling Table for Results
51XX S LUNA AVE,100
51XX S LUNA AVE,4.6
51XX S LUNA AVE,See Follow-Up Sequential Sampling Table for Results
51XX S MARSHFIELD AVE,5.2
51XX S MASON AVE,2.1
51XX S MASON AVE,1.7
51XX S MASON AVE,3.5
51XX S MASSASOIT AVE,3.6
51XX S MAYFIELD AVE,3.9
51XX S MAYFIELD AVE,2.5
51XX S MAYFIELD AVE,3
51XX S MAYFIELD AVE,1.8
51XX S MAYFIELD AVE,2.8
51XX S MAYFIELD AVE,4
51XX S MAYFIELD AVE,0.8
51XX S MC VICKER ST,11
51XX S MCVICKER AVE,< 1
51XX S MCVICKER AVE,6.1
51XX S MEADE AVE,1.5
51XX S MELVINA AVE,7.1
51XX S MENARD AVE,3.1
51XX S MENARD AVE,9.2
51XX S MENARD AVE,8
51XX S MENARD AVE,Customer declined further testing
51XX S MENARD AVE,4.2
51XX S MERRIMAC AVE,3.5
51XX S MERRIMAC AVE,< 1
51XX S MOBILE AVE,1.9
51XX S MOBILE AVE,3.9
51XX S MOBILE AVE,< 1
51XX S MOBILE AVE,<1.0
51XX S MONITOR AVE,5
51XX S MONITOR AVE,2.8
51XX S MOODY AVE,2.8
51XX S MOODY AVE,8.5
51XX S MOODY AVE,3.2
51XX S MOODY AVE,8.5
51XX S MOODY AVE,See Follow-Up Sequential Sampling Table for Results
51XX S MOODY AVE,6.6
51XX S MULLIGAN AVE,2.8
51XX S MULLIGAN AVE,< 1
51XX S MULLIGAN AVE,7
51XX S MULLIGAN AVE,5.5
51XX S MULLIGAN AVE,9.4
51XX S MULLIGAN AVE**,See Follow-Up Sequential Sampling Table for Results
51XX S MULLIGAN AVE**,7
51XX S MULLIGAN AVE**,12
51XX S MULLIGAN AVE**,See Follow-Up Sequential Sampling Table for Results
51XX S MULLIGAN AVE**,9.4
51XX S NAGLE AVE,2.2
51XX S NAGLE AVE,3.4
51XX S NAGLE AVE,2.8
51XX S NASHVILLE AVE,1.3
51XX S NASHVILLE AVE,1.3
51XX S NATOMA AVE,2.7
51XX S NATOMA AVE,1.3
51XX S NATOMA AVE,2.1
51XX S Natoma Ave,4.5
51XX S NEENAH AVE,5.3
51XX S NEENAH AVE,4.6
51XX S NEWCASTLE AVE,4.5
51XX S NEWCASTLE AVE,5.3
51XX S NEWLAND AVE,1.9
51XX S NORDICA AVE,6.7
51XX S NORDICA AVE,See Follow-Up Sequential Sampling Table for Results
51XX S NORDICA AVE,6.7
51XX S NORDICA AVE,1.4
51XX S NORMANDY AVE,6.2
51XX S NORMANDY AVE,2.7
51XX S NORMANDY AVE,2
51XX S NORMANDY AVE,5
51XX S NORMANDY AVE,Customer declined further testing
51XX S NOTTINGHAM AVE,1.5
51XX S NOTTINGHAM AVE,5.7
51XX S OAK PARK AVE,2.5
51XX S OAK PARK AVE,1.1
51XX S OAK PARK AVE,3.1
51XX S PARKSIDE AVE,< 1
51XX S PARKSIDE AVE,<0.5
51XX S PRAIRIE AVE,1.7
51XX S RACINE AVE,2.8
51XX S RIDGEWAY AVE,Customer declined further testing
51XX S RIDGEWAY AVE,15
51XX S RIDGEWAY AVE,69
51XX S RIDGEWAY AVE,15
51XX S RUTHERFORD AVE,3.1
51XX S RUTHERFORD AVE,2.2
51XX S SACRAMENTO AVE,5.6
51XX S SAYRE AVE,4.7
51XX S SAYRE AVE,2.3
51XX S SPAULDING AVE,< 1
51XX S SPRINGFIELD AVE,2.4
51XX S ST LOUIS AVE,4.8
51XX S TROY ST,6.2
51XX S TROY ST,2.3
51XX S TROY ST,4.3
51XX S UNIVERSITY AVE,< 1
51XX S UNIVERSITY AVE,< 1
51XX S UNIVERSITY AVE,< 1
51XX S UNIVERSITY AVE,1
51XX S UNIVERSITY AVE,0.7
51XX S UNIVERSITY AVE,2.2
51XX S WABASH AVE,16
51XX S WASHTENAW AVE,9.4
51XX S WOOD ST,1.2
51XX S WOODLAWN AVE,1.7
51XX S WOODLAWN AVE,<1.0
51XX W 63RD PL,5.4
51XX W 63RD PL,1.9
51XX W 64TH PL,47
51XX W 64TH PL,Customer declined further testing
51XX W 64TH ST,5.4
51XX W 64TH ST,3.2
51XX W 64TH ST,1.8
51XX W 64TH ST,3.2
51XX W AGATITE AVE,2.1
51XX W AGATITE AVE,2.1
51XX W AGATITE AVE,See Follow-Up Sequential Sampling Table for Results
51XX W AINSLIE ST,3.6
51XX W AINSLIE ST,2
51XX W AINSLIE ST,11
51XX W ARGYLE ST,2.7
51XX W ARGYLE ST,1.4
51XX W ARGYLE ST,3.1
51XX W ARGYLE ST,3.5
51XX W ARGYLE ST,1.8
51XX W ARGYLE ST,3
51XX W ARGYLE ST,2.7
51XX W BARRY AVE,0.8
51XX W BELDEN AVE,1.7
51XX W BELDEN AVE,1.5
51XX W BERENICE AVE,1.5
51XX W BERENICE AVE,1.4
51XX W BERENICE AVE,1.3
51XX W BERTEAU AVE,3.4
51XX W BERTEAU AVE,< 1
51XX W BERTEAU AVE,2.3
51XX W BLOOMINGDALE AVE,1
51XX W BLOOMINGDALE AVE,< 1
51XX W BLOOMINGDALE AVE,3.3
51XX W BLOOMINGDALE AVE,11
51XX W BLOOMINGDALE AVE,Customer declined further testing
51XX W BLOOMINGDALE AVE,3.1
51XX W BYRON ST,3.7
51XX W BYRON ST,See Follow-Up Sequential Sampling Table for Results
51XX W BYRON ST,5.2
51XX W BYRON ST,5.2
51XX W CARMEN AVE,3.7
51XX W CARMEN AVE,1.1
51XX W CARMEN AVE,0.5
51XX W CONCORD PL,< 1
51XX W CONCORD PL,See Follow-Up Sequential Sampling Table for Results
51XX W CONCORD PL,4.8
51XX W CONGRESS PKWY,5.4
51XX W CRYSTAL ST,3.6
51XX W Crystal St,3
51XX W CRYSTAL ST,3.5
51XX W CRYSTAL ST,2.9
51XX W DAKIN ST,1.3
51XX W DAKIN ST,< 1
51XX W DEVON,See Follow-Up Sequential Sampling Table for Results
51XX W DEVON,120
51XX W DEVON AVE,120
